,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Lot_Shape,Land_Contour,Lot_Config,Land_Slope,Neighborhood,Condition_1,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Roof_Style,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Exposure,Bsmt_Unf_SF,Total_Bsmt_SF,Heating_QC,1st_Flr_SF,2nd_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Screen_Porch,Pool_Area,Mo_Sold,Sale_Type,Sale_Condition,SalePrice,exterior,basement_type,basement_area,age,remodeled_age,garage_age
61,50,RL,120.0,17360,Reg,Lvl,Corner,Gtl,NAmes,Artery,1Fam,1.5Fin,6,6,Gable,Stone,340.0,TA,Gd,CBlock,TA,No,482.0,782.0,TA,1019,537,0,1556,0.0,0.0,2,0,3,1,TA,6,1,Gd,Attchd,Unf,2.0,470.0,TA,0,0,150,0,0,1,WD ,Normal,172500,MetalSd_MetalSd,Rec_Unf,300.0,61,1,61.0
62,80,RL,80.0,9600,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SLvl,6,6,Gable,BrkFace,164.0,TA,TA,CBlock,TA,Av,350.0,1156.0,Ex,1520,0,0,1520,1.0,0.0,1,0,3,1,TA,7,2,Gd,Basment,RFn,1.0,364.0,TA,0,0,189,0,0,3,WD ,Normal,153000,AsbShng_AsbShng,BLQ_LwQ,806.0,55,17,55.0
63,20,RL,78.0,7800,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,6,Gable,BrkFace,200.0,TA,TA,PConc,TA,No,728.0,1268.0,Gd,1268,0,0,1268,0.0,0.0,1,0,2,1,TA,7,1,Gd,Attchd,Fin,1.0,244.0,TA,0,98,0,0,0,3,WD ,Normal,132000,HdBoard_HdBoard,LwQ_Unf,540.0,56,0,56.0
64,85,RL,75.0,11380,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SFoyer,6,8,Gable,BrkFace,216.0,TA,TA,CBlock,TA,Gd,136.0,1080.0,Gd,1128,0,0,1128,1.0,0.0,1,0,2,1,Gd,5,1,Gd,Attchd,Unf,1.0,315.0,TA,238,0,0,0,0,1,WD ,Normal,178000,HdBoard_HdBoard,GLQ_Unf,944.0,44,42,44.0
65,20,RL,137.0,16492,IR1,Lvl,Corner,Gtl,NAmes,PosA,1Fam,1Story,6,6,Gable,None,0.0,Gd,TA,CBlock,TA,No,557.0,1517.0,Ex,1888,0,0,1888,0.0,0.0,2,1,2,1,Gd,6,1,Gd,Attchd,Fin,2.0,578.0,TA,0,0,0,0,0,6,WD ,Normal,190000,0,ALQ_Rec,960.0,44,36,44.0
66,20,RL,70.0,10552,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,5,Hip,None,0.0,TA,TA,CBlock,TA,No,380.0,1398.0,Gd,1700,0,0,1700,0.0,1.0,1,1,4,1,Gd,6,1,Gd,Attchd,RFn,2.0,447.0,TA,0,38,0,0,0,4,WD ,Normal,165500,BrkFace_BrkFace,Rec_Unf,1018.0,51,0,51.0
67,20,RL,73.0,9300,Reg,Lvl,Inside,Gtl,NAmes,Feedr,1Fam,1Story,5,5,Gable,BrkFace,324.0,TA,TA,CBlock,TA,No,571.0,1268.0,TA,1264,0,0,1264,1.0,0.0,1,0,3,1,TA,6,2,Gd,Attchd,Unf,2.0,461.0,TA,0,0,0,143,0,4,WD ,Normal,167500,0,Rec_Unf,697.0,50,0,50.0
68,20,RL,80.0,10032,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,5,Gable,Stone,432.0,TA,TA,CBlock,TA,No,510.0,1244.0,Ex,1580,0,0,1580,1.0,0.0,1,1,3,1,TA,6,2,Gd,Attchd,Unf,2.0,440.0,TA,0,28,0,160,0,6,WD ,Normal,159500,Wd Sdng_Wd Sdng,Rec_Unf,734.0,51,0,54.0
69,50,RL,78.0,17503,Reg,Lvl,Inside,Gtl,NAmes,Artery,1Fam,1.5Fin,6,5,Gable,None,0.0,TA,TA,CBlock,TA,No,912.0,912.0,TA,912,546,0,1458,0.0,1.0,1,0,3,1,TA,6,1,Gd,Attchd,Unf,1.0,330.0,TA,192,0,0,0,0,1,WD ,Abnorml,97500,VinylSd_VinylSd,Unf_Unf,0.0,62,2,62.0
70,80,RL,96.0,11275,Reg,Lvl,Corner,Gtl,NAmes,PosN,1Fam,SLvl,7,7,Mansard,BrkFace,300.0,Gd,Gd,CBlock,Gd,No,710.0,710.0,Ex,1898,1080,0,2978,0.0,0.0,2,1,5,1,Gd,11,1,Gd,BuiltIn,Fin,2.0,564.0,TA,240,0,0,0,0,6,WD ,Normal,242000,Wd Sdng_Wd Sdng,Unf_Unf,0.0,43,40,49.0
71,20,RL,80.0,9760,Reg,Lvl,Inside,Mod,NAmes,Norm,1Fam,1Story,6,7,Hip,BrkFace,218.0,TA,TA,CBlock,TA,Gd,415.0,1395.0,TA,1395,0,0,1395,1.0,0.0,1,0,2,1,TA,7,1,TA,Attchd,RFn,2.0,440.0,TA,657,0,113,240,0,5,WD ,Normal,192000,Wd Sdng_Wd Sdng,BLQ_LwQ,980.0,47,21,47.0
72,60,RL,70.0,7700,Reg,Lvl,Inside,Gtl,NAmes,PosN,1Fam,2Story,6,5,Gable,BrkFace,351.0,TA,TA,CBlock,TA,No,756.0,756.0,TA,1051,788,0,1839,0.0,0.0,1,1,4,1,TA,7,1,TA,Attchd,Unf,2.0,442.0,TA,0,124,216,0,0,6,WD ,Normal,155000,MetalSd_MetalSd,Unf_Unf,0.0,44,0,44.0
73,50,RM,60.0,4800,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,1.5Fin,4,5,Hip,BrkFace,771.0,TA,TA,PConc,TA,No,661.0,709.0,TA,1157,687,0,1844,1.0,0.0,1,0,3,1,TA,9,2,Gd,Basment,Unf,1.0,240.0,TA,84,0,0,0,0,1,COD,Abnorml,80400,Wd Sdng_Wd Sdng,ALQ_Unf,48.0,110,54,110.0
74,30,RM,56.0,8960,Reg,Lvl,Inside,Gtl,OldTown,Artery,1Fam,1Story,5,6,Gable,None,0.0,TA,TA,CBlock,TA,No,1008.0,1008.0,Gd,1028,0,0,1028,0.0,0.0,1,0,2,1,TA,5,1,Gd,Detchd,Unf,2.0,360.0,TA,0,0,130,0,0,3,WD ,Normal,115000,WdShing_Wd Shng,Unf_Unf,0.0,83,23,83.0
75,30,RM,60.0,7200,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,1Story,5,7,Gable,Stone,294.0,TA,Gd,CBlock,TA,No,278.0,788.0,TA,804,0,0,804,1.0,0.0,1,0,2,1,Gd,4,2,Gd,Attchd,Unf,1.0,240.0,TA,0,0,154,0,0,2,WD ,Abnorml,119000,MetalSd_MetalSd,BLQ_Unf,510.0,70,52,70.0
76,50,RM,69.0,11851,Reg,Lvl,Inside,Gtl,OldTown,Artery,1Fam,1.5Fin,5,7,Gable,None,0.0,TA,Gd,BrkTil,TA,No,247.0,1027.0,Ex,1027,606,0,1633,0.0,0.0,1,0,3,1,Gd,7,1,Gd,Detchd,Unf,1.0,240.0,TA,0,100,126,0,0,6,WD ,Normal,129000,VinylSd_VinylSd,BLQ_Unf,780.0,62,61,62.0
77,30,RM,68.0,9656,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,2,2,Gable,None,0.0,TA,Fa,BrkTil,Fa,No,678.0,678.0,TA,832,0,0,832,0.0,0.0,1,0,2,1,TA,5,1,Gd,Detchd,Unf,2.0,780.0,Fa,0,0,0,0,0,6,WD ,Abnorml,12789,AsbShng_AsbShng,Unf_Unf,0.0,87,47,82.0
78,50,RM,50.0,6000,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,6,6,Gable,None,0.0,TA,Gd,CBlock,TA,No,308.0,572.0,Ex,848,348,0,1196,0.0,1.0,1,1,3,1,TA,6,2,Gd,Detchd,Unf,2.0,576.0,TA,0,0,0,0,0,3,WD ,Normal,128000,MetalSd_MetalSd,LwQ_Unf,264.0,70,10,37.0
79,50,RM,53.0,6360,Reg,Lvl,Corner,Gtl,BrkSide,Feedr,1Fam,1.5Fin,5,6,Gable,Stone,300.0,TA,TA,CBlock,TA,No,316.0,835.0,TA,955,498,0,1453,0.0,0.0,1,1,3,1,Gd,7,2,Fa,Detchd,Unf,1.0,240.0,TA,0,0,35,148,0,3,WD ,Normal,132000,MetalSd_MetalSd,Rec_LwQ,519.0,68,8,68.0
80,50,RM,52.0,6240,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,5,5,Gable,None,0.0,TA,TA,BrkTil,TA,No,480.0,928.0,TA,928,608,0,1536,0.0,0.0,2,0,4,1,TA,7,1,Gd,Detchd,Unf,2.0,480.0,TA,0,10,0,0,0,3,WD ,Normal,138400,MetalSd_MetalSd,LwQ_Unf,448.0,80,20,80.0
81,30,RM,51.0,6120,Reg,Lvl,Inside,Gtl,OldTown,Artery,1Fam,1Story,6,5,Gable,None,0.0,TA,TA,BrkTil,Fa,No,164.0,1124.0,TA,1068,0,0,1068,1.0,0.0,1,0,2,1,TA,5,1,Gd,Detchd,Unf,1.0,288.0,TA,0,0,128,0,0,3,WD ,Normal,109500,Wd Sdng_Wd Sdng,ALQ_Unf,960.0,87,27,87.0
82,50,RM,57.0,8094,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1.5Fin,4,5,Gable,None,0.0,TA,Fa,CBlock,TA,No,888.0,888.0,Ex,888,1074,0,1962,0.0,0.0,1,1,4,1,TA,9,1,TA,Detchd,Unf,2.0,572.0,TA,160,0,364,0,0,6,WD ,Normal,149500,MetalSd_MetalSd,Unf_Unf,0.0,95,35,95.0
83,190,RM,76.0,7630,Reg,Lvl,Inside,Gtl,OldTown,Feedr,2fmCon,2Story,5,9,Gable,None,0.0,TA,Gd,BrkTil,Gd,No,360.0,360.0,Gd,1032,780,0,1812,0.0,0.0,2,0,4,2,Gd,8,1,Po,Detchd,Unf,2.0,672.0,TA,344,0,40,0,0,5,WD ,Normal,140000,Wd Sdng_Wd Sdng,Unf_Unf,0.0,110,96,11.0
84,20,RL,100.0,15263,IR1,Lvl,Inside,Gtl,ClearCr,Feedr,1Fam,1Story,5,5,Gable,BrkFace,90.0,TA,TA,CBlock,Gd,No,656.0,1422.0,Gd,1675,0,0,1675,0.0,0.0,2,0,3,1,TA,8,2,Gd,Attchd,Unf,1.0,365.0,TA,0,132,0,0,0,5,WD ,Normal,173000,HdBoard_HdBoard,Rec_Unf,766.0,51,0,51.0
85,190,RH,60.0,6048,Reg,Lvl,Corner,Gtl,SWISU,Artery,2fmCon,1.5Fin,5,7,Gable,None,0.0,TA,Gd,BrkTil,TA,Mn,120.0,856.0,Gd,936,744,0,1680,1.0,0.0,2,0,2,2,TA,7,1,Gd,Detchd,Unf,2.0,450.0,TA,56,144,0,0,0,6,COD,Normal,114900,Wd Sdng_Wd Sdng,LwQ_Unf,736.0,100,40,100.0
86,20,RL,70.0,8521,Reg,Lvl,FR2,Gtl,Sawyer,Feedr,1Fam,1Story,5,5,Gable,None,0.0,TA,TA,CBlock,TA,No,70.0,912.0,TA,912,0,0,912,0.0,0.0,1,0,3,1,TA,5,1,Fa,Detchd,Unf,1.0,336.0,TA,0,0,0,0,0,5,WD ,Normal,125000,HdBoard_HdBoard,ALQ_Unf,842.0,43,0,36.0
87,60,RL,86.0,11227,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,2Story,5,5,Gable,None,0.0,TA,Gd,CBlock,TA,No,0.0,720.0,Ex,720,720,0,1440,0.0,0.0,1,1,4,1,TA,7,2,TA,Attchd,Unf,2.0,480.0,TA,192,38,0,0,0,3,WD ,Normal,163000,HdBoard_HdBoard,Rec_ALQ,720.0,42,0,42.0
88,50,RL,124.0,18600,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,3,4,Gable,None,0.0,TA,TA,CBlock,TA,Mn,0.0,972.0,TA,1052,558,0,1610,0.0,1.0,2,0,4,1,Fa,8,1,Gd,Attchd,RFn,1.0,480.0,TA,0,0,60,0,0,6,WD ,Normal,124000,Wd Sdng_Wd Sdng,BLQ_LwQ,972.0,72,52,72.0
89,20,RL,65.0,11479,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,6,7,Gable,None,0.0,TA,TA,CBlock,TA,No,172.0,663.0,Ex,1074,0,0,1074,1.0,0.0,1,0,3,1,Gd,6,1,TA,Attchd,Unf,1.0,467.0,TA,0,52,52,0,0,6,WD ,Normal,144500,Wd Sdng_Plywood,GLQ_Rec,491.0,60,37,23.0
90,50,RL,50.0,9350,Reg,Bnk,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,4,6,Gable,None,0.0,TA,TA,CBlock,TA,No,564.0,756.0,Ex,1169,0,362,1531,0.0,0.0,1,0,3,1,TA,8,1,TA,Detchd,Unf,1.0,209.0,Fa,0,0,0,0,0,6,WD ,Normal,127000,WdShing_Wd Shng,LwQ_Unf,192.0,63,32,63.0
91,20,RL,44.0,17485,IR2,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,7,5,Gable,Stone,96.0,Gd,TA,PConc,Gd,Gd,162.0,1508.0,Ex,1508,0,0,1508,1.0,0.0,1,0,1,1,Gd,5,2,TA,Attchd,RFn,2.0,572.0,TA,0,0,0,0,0,1,Con,Partial,308030,VinylSd_VinylSd,GLQ_Unf,1346.0,1,1,1.0
92,60,RL,77.0,9206,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,6,5,Gable,BrkFace,336.0,Gd,TA,CBlock,Gd,No,741.0,741.0,TA,977,755,0,1732,0.0,0.0,2,1,3,1,Gd,7,1,TA,Attchd,Fin,2.0,476.0,TA,192,46,0,0,0,6,WD ,Normal,178000,HdBoard_HdBoard,Unf_Unf,0.0,25,0,25.0
93,20,RL,83.0,11980,Reg,Low,Inside,Mod,SawyerW,Norm,1Fam,1Story,7,5,Gable,BrkFace,177.0,Gd,TA,CBlock,Gd,Gd,0.0,1433.0,Ex,1433,0,0,1433,1.0,0.0,1,1,1,1,Gd,4,2,TA,Attchd,RFn,2.0,528.0,Gd,0,278,0,266,0,6,WD ,Normal,270000,Plywood_Plywood,GLQ_Unf,1433.0,23,0,23.0
94,60,RL,87.0,12361,IR1,Lvl,CulDSac,Gtl,SawyerW,Norm,1Fam,2Story,6,7,Gable,BrkFace,85.0,Gd,Gd,PConc,Gd,No,86.0,946.0,Ex,964,838,0,1802,0.0,1.0,2,1,3,1,Gd,8,1,Gd,2Types,RFn,4.0,1017.0,TA,450,92,0,0,0,5,WD ,Normal,218000,VinylSd_VinylSd,GLQ_Unf,860.0,17,0,10.0
95,60,RL,80.0,9938,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,7,5,Gable,BrkFace,246.0,Gd,TA,PConc,Gd,No,300.0,1050.0,Ex,1062,887,0,1949,1.0,0.0,2,1,3,1,Gd,8,1,TA,Attchd,Fin,2.0,574.0,TA,156,90,0,0,0,6,WD ,Normal,236000,MetalSd_MetalSd,GLQ_Unf,750.0,17,1,17.0
96,60,RL,90.0,12376,Reg,Lvl,Corner,Gtl,SawyerW,Norm,1Fam,2Story,7,5,Hip,None,0.0,TA,TA,PConc,Gd,Mn,203.0,1673.0,Gd,1699,1523,0,3222,1.0,0.0,3,0,5,1,Gd,11,2,TA,Attchd,Unf,3.0,594.0,TA,367,0,0,0,0,5,WD ,Normal,320000,Plywood_Plywood,GLQ_Unf,1470.0,20,0,20.0
97,20,RL,80.0,10389,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,8,5,Hip,BrkFace,320.0,Gd,TA,PConc,Gd,No,296.0,1978.0,Ex,1978,0,0,1978,1.0,0.0,2,1,3,1,Gd,8,1,Gd,Attchd,RFn,3.0,850.0,TA,188,25,0,0,0,5,WD ,Normal,318000,CemntBd_CmentBd,GLQ_Unf,1682.0,7,0,7.0
98,60,RL,44.0,9548,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,2Story,7,6,Gable,BrkFace,223.0,Gd,TA,PConc,Gd,No,458.0,941.0,Ex,941,888,0,1829,1.0,0.0,2,1,3,1,Gd,7,1,TA,Attchd,RFn,2.0,613.0,TA,192,39,0,0,0,1,WD ,Normal,237000,VinylSd_VinylSd,GLQ_Unf,483.0,7,0,7.0
99,60,RL,75.0,9375,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,Gable,None,0.0,Gd,TA,PConc,Gd,No,1040.0,1040.0,Ex,1044,1054,0,2098,0.0,0.0,2,1,4,1,Gd,9,1,TA,Attchd,Fin,2.0,621.0,TA,331,38,0,0,0,4,WD ,Normal,240000,VinylSd_VinylSd,Unf_Unf,0.0,13,0,13.0
100,20,RL,48.0,10635,IR2,Lvl,FR2,Gtl,CollgCr,Norm,1Fam,1Story,8,5,Hip,BrkFace,171.0,Gd,TA,PConc,Gd,Av,315.0,1657.0,Ex,1668,0,0,1668,1.0,0.0,2,0,3,1,Gd,8,1,TA,Attchd,Fin,2.0,502.0,TA,0,262,0,0,0,5,WD ,Normal,232000,VinylSd_VinylSd,BLQ_GLQ,1342.0,7,0,7.0
101,80,RL,65.0,6305,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,SLvl,6,6,Gable,None,0.0,TA,TA,CBlock,TA,Av,480.0,1008.0,TA,1096,0,0,1096,1.0,0.0,1,0,3,1,TA,5,1,Fa,Detchd,Unf,1.0,352.0,TA,0,0,0,0,0,6,WD ,Normal,125200,Plywood_Plywood,ALQ_Unf,528.0,35,0,35.0
102,80,RL,94.0,7819,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,SLvl,6,5,Gable,None,0.0,TA,TA,CBlock,TA,Av,480.0,1029.0,TA,1117,0,0,1117,1.0,0.0,1,0,3,1,TA,6,1,TA,Detchd,Unf,2.0,672.0,TA,144,0,0,0,0,3,WD ,Abnorml,107000,Plywood_Plywood,ALQ_BLQ,549.0,34,0,34.0
103,50,RL,52.0,8741,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,6,4,Gable,None,0.0,TA,TA,CBlock,TA,No,641.0,735.0,TA,798,689,0,1487,0.0,0.0,1,1,3,1,TA,7,1,Gd,Detchd,Unf,1.0,220.0,TA,0,140,0,0,0,4,WD ,Normal,113000,VinylSd_VinylSd,LwQ_Unf,94.0,65,5,61.0
104,20,RL,68.0,8562,Reg,Lvl,Inside,Mod,Edwards,Norm,1Fam,1Story,5,6,Hip,Stone,145.0,TA,TA,CBlock,TA,Av,833.0,1216.0,Ex,1526,0,0,1526,0.0,0.0,1,0,4,1,TA,7,1,Gd,Basment,Unf,1.0,364.0,TA,116,78,0,0,0,5,WD ,Normal,144500,HdBoard_HdBoard,Rec_Unf,383.0,53,45,53.0
105,30,RL,67.0,4853,Reg,Bnk,Inside,Gtl,SWISU,Artery,1Fam,1Story,5,6,Gable,BrkFace,203.0,TA,TA,BrkTil,TA,Mn,974.0,1107.0,Fa,1296,0,0,1296,0.0,0.0,2,0,2,1,Fa,5,1,Gd,Detchd,Unf,1.0,260.0,TA,0,0,36,0,0,5,WD ,Normal,104000,0,Rec_Unf,133.0,86,75,31.0
106,50,RL,50.0,5000,Reg,Lvl,Inside,Gtl,SWISU,Norm,1Fam,1.5Fin,5,6,Gable,None,0.0,TA,TA,BrkTil,TA,No,808.0,1026.0,TA,1026,665,0,1691,0.0,0.0,2,0,3,1,Gd,6,1,Gd,Detchd,Unf,1.0,308.0,TA,0,0,242,0,0,5,WD ,Normal,127000,BrkFace_Wd Sdng,LwQ_Unf,218.0,86,26,86.0
107,50,RL,50.0,9638,Reg,Lvl,Inside,Gtl,SWISU,Feedr,1Fam,1.5Fin,6,7,Gable,None,0.0,TA,TA,PConc,TA,No,804.0,804.0,Ex,1699,748,0,2447,0.0,0.0,2,0,4,1,Gd,10,1,Gd,Detchd,Unf,1.0,336.0,TA,272,0,42,116,0,3,WD ,Normal,169000,Wd Sdng_Wd Shng,Unf_Unf,0.0,91,71,41.0
108,50,RL,78.0,10452,IR1,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,1.5Fin,7,6,Gable,BrkFace,371.0,Gd,Gd,BrkTil,Gd,No,850.0,1528.0,Ex,1225,908,0,2133,1.0,0.0,1,1,4,1,TA,8,2,TA,Attchd,Unf,1.0,312.0,TA,0,0,86,0,0,7,WD ,Normal,257500,Wd Sdng_Wd Sdng,ALQ_BLQ,678.0,69,44,69.0
109,70,RL,66.0,9042,Reg,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,2Story,7,9,Gable,None,0.0,Ex,Gd,Stone,TA,No,877.0,1152.0,Ex,1188,1152,0,2340,0.0,0.0,2,0,4,1,Gd,9,2,Gd,Attchd,RFn,1.0,252.0,TA,0,60,0,0,0,5,WD ,Normal,266500,CemntBd_CmentBd,GLQ_Unf,275.0,69,65,69.0
110,20,RL,100.0,17500,Reg,Lvl,Inside,Gtl,Crawfor,PosA,1Fam,1Story,7,8,Gable,None,0.0,Gd,Gd,PConc,Gd,Av,496.0,1902.0,TA,1902,0,0,1902,1.0,0.0,2,0,3,1,Ex,7,2,TA,Attchd,Fin,2.0,567.0,TA,0,207,162,0,0,5,WD ,Normal,335000,0,GLQ_Unf,1406.0,51,43,51.0
111,120,RM,35.0,3907,IR1,HLS,Inside,Mod,Blueste,Norm,TwnhsE,1Story,8,6,Gable,None,0.0,Gd,TA,CBlock,Gd,Gd,235.0,982.0,Gd,1034,0,0,1034,1.0,0.0,1,0,1,1,Gd,4,1,TA,Attchd,Fin,2.0,598.0,TA,141,36,0,0,0,4,WD ,Normal,185000,HdBoard_HdBoard,GLQ_Unf,747.0,21,0,21.0
112,120,RM,35.0,3907,IR1,HLS,Inside,Mod,Blueste,Norm,TwnhsE,1Story,8,5,Gable,None,0.0,Gd,TA,CBlock,Gd,Av,1115.0,1191.0,Gd,1191,0,0,1191,0.0,0.0,2,0,2,1,Gd,5,1,TA,Attchd,Unf,2.0,531.0,TA,112,81,0,0,0,3,WD ,Normal,162500,HdBoard_HdBoard,GLQ_Unf,76.0,21,0,21.0
113,20,RL,100.0,15602,IR1,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,1Story,7,8,Gable,None,0.0,TA,TA,CBlock,TA,No,254.0,1501.0,TA,1801,0,0,1801,1.0,0.0,2,0,1,1,TA,6,2,TA,Attchd,Fin,2.0,484.0,TA,0,54,0,161,0,3,WD ,Normal,289000,BrkFace_Wd Sdng,ALQ_Unf,1247.0,51,38,51.0
114,120,RM,44.0,3811,IR1,HLS,Corner,Mod,Crawfor,Artery,TwnhsE,1Story,8,5,Hip,Stone,186.0,Gd,TA,PConc,Ex,Gd,221.0,1594.0,Ex,1646,0,0,1646,1.0,1.0,2,0,2,1,Gd,5,1,Gd,Attchd,Fin,2.0,525.0,TA,128,53,0,155,0,5,WD ,Normal,246000,CemntBd_CmentBd,GLQ_Unf,1373.0,6,1,6.0
115,60,RL,85.0,11050,Reg,Lvl,Inside,Gtl,Mitchel,Norm,1Fam,2Story,8,5,Gable,None,0.0,Gd,TA,PConc,Gd,No,434.0,1049.0,Ex,1036,880,0,1916,1.0,0.0,2,1,3,1,Gd,8,1,TA,Attchd,Unf,3.0,741.0,TA,0,70,0,0,0,5,WD ,Normal,254900,VinylSd_VinylSd,GLQ_Unf,615.0,12,1,12.0
116,80,RL,74.0,9620,Reg,Lvl,Inside,Gtl,Mitchel,Norm,1Fam,SLvl,6,7,Gable,None,0.0,TA,TA,CBlock,TA,No,564.0,1243.0,TA,1285,0,0,1285,0.0,1.0,2,0,3,1,Gd,6,1,Fa,Attchd,Unf,2.0,473.0,TA,375,26,0,0,0,5,WD ,Normal,190000,Plywood_Plywood,ALQ_Unf,679.0,33,0,33.0
117,20,RL,88.0,11896,IR1,Lvl,Corner,Gtl,Timber,Norm,1Fam,1Story,7,5,Gable,Stone,60.0,Gd,TA,PConc,Gd,No,1258.0,1336.0,Ex,1346,0,0,1346,1.0,0.0,2,0,3,1,Gd,6,1,TA,Attchd,Fin,3.0,660.0,TA,100,48,0,0,0,5,WD ,Normal,220000,VinylSd_VinylSd,GLQ_Unf,78.0,2,0,2.0
118,60,RL,92.0,12003,Reg,Lvl,Corner,Gtl,Timber,Norm,1Fam,2Story,8,5,Gable,BrkFace,84.0,Gd,TA,PConc,Ex,No,774.0,774.0,Ex,774,1194,0,1968,0.0,0.0,2,1,4,1,Ex,8,1,Gd,BuiltIn,Fin,3.0,680.0,TA,0,75,0,0,0,5,New,Partial,269500,VinylSd_VinylSd,Unf_Unf,0.0,1,1,1.0
119,60,RL,80.0,11316,Reg,Lvl,Corner,Gtl,Timber,Norm,1Fam,2Story,7,5,Gable,BrkFace,44.0,Gd,TA,PConc,Gd,No,193.0,817.0,Ex,824,1070,0,1894,1.0,0.0,2,1,4,1,Gd,8,1,Gd,BuiltIn,Fin,2.0,510.0,TA,0,40,0,0,0,2,WD ,Normal,214900,VinylSd_VinylSd,GLQ_Unf,624.0,8,1,8.0
120,20,RL,89.0,13214,IR1,HLS,Inside,Gtl,Timber,Norm,1Fam,1Story,9,5,Hip,None,0.0,Ex,TA,PConc,Ex,Gd,2002.0,2002.0,Ex,2018,0,0,2018,0.0,0.0,2,0,3,1,Ex,10,1,Gd,Attchd,Fin,3.0,746.0,TA,144,76,0,0,0,5,WD ,Normal,378500,0,Unf_Unf,0.0,2,1,1.0
121,20,RL,85.0,15300,Reg,Bnk,Inside,Gtl,Mitchel,Norm,1Fam,1Story,5,5,Hip,None,0.0,TA,TA,CBlock,TA,No,1026.0,1068.0,TA,1264,0,0,1264,1.0,0.0,1,0,2,1,TA,7,1,TA,Attchd,Unf,2.0,528.0,TA,0,0,0,0,0,6,WD ,Normal,169000,0,Rec_Unf,42.0,45,12,45.0
122,120,RM,31.0,2394,Reg,Low,Inside,Mod,MeadowV,Norm,Twnhs,1Story,5,6,Gable,None,0.0,TA,TA,CBlock,Gd,Gd,30.0,945.0,Ex,945,0,0,945,1.0,1.0,1,0,2,1,TA,5,1,Po,Attchd,RFn,1.0,253.0,TA,174,0,56,108,0,5,WD ,Normal,119500,CemntBd_CmentBd,GLQ_Unf,915.0,37,0,37.0
123,20,RL,76.0,9892,Reg,Lvl,Inside,Mod,Mitchel,Norm,1Fam,1Story,8,5,Hip,None,0.0,Gd,Gd,PConc,Gd,Gd,54.0,1679.0,Ex,1803,0,0,1803,1.0,1.0,2,1,3,1,Gd,6,2,TA,Attchd,Unf,2.0,482.0,TA,129,64,222,0,0,2,WD ,Normal,285000,VinylSd_VinylSd,GLQ_LwQ,1625.0,16,1,16.0
124,60,RL,74.0,12961,Reg,Lvl,Inside,Gtl,Mitchel,Norm,1Fam,2Story,6,5,Gable,None,0.0,Gd,Gd,PConc,Gd,Mn,208.0,1152.0,Ex,1152,645,0,1797,1.0,0.0,2,1,3,1,Gd,7,1,Fa,Attchd,Fin,2.0,616.0,TA,162,312,0,0,0,3,WD ,Normal,231000,VinylSd_VinylSd,GLQ_Unf,944.0,17,1,17.0
